feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,label
0.611611043,-0.076011562,-1.042609473,1.176757796,-0.173642519,0.879705766,-0.333335061,-1.05917053,-2.564299482,0.598672456,0.711771438,-0.429932008,0.653196203,0.617804235,2.377485832,-1.11952606,-0.331764443,-0.684940206,0.767050081,-0.30478958,-0.38103438,-1.362810076,-2.258971517,0.689126159,1.014006067,-0.302686171,-1.123465851,-1.11103588,0.301376189,-2.853978816,-0.906233011,0.962083219,-1.715695681,0.147571184,-0.988887361,2.064862253,-1.098033828,-0.207814203,-0.625137397,-0.188979378,-2.243185713,0.66464828,-0.205938505,-0.13063145,0.454235529,0.571432194,0.92762097,-0.391915065,0.005880455,1.80639377,0
-0.973988186,-1.353845711,0.437443186,1.315121335,2.056951948,-0.121002989,-0.335785714,-0.387867593,0.135612529,0.428432052,0.126985488,0.275195779,-0.397780117,2.36277971,0.188477644,-0.809687838,-0.229227404,-3.220300041,1.623078689,0.526270536,0.455469288,0.710310993,-0.200902551,-0.489501775,0.000572479,-0.10715609,-1.030405571,-1.297256714,-0.29297039,-1.426826978,-0.778188218,-1.266019492,-0.09209928,-0.34275745,1.782457242,-0.926474234,0.22871479,-1.101957472,0.456498735,-0.040098952,-0.278369955,-0.282120414,-0.688108231,1.437603637,-0.203416754,0.690948415,-1.163525258,-1.093659226,-2.345914307,-0.479967554,2
-0.707914869,-0.648459734,-0.785452323,-0.561481884,-0.662037604,-1.049453624,-1.047122662,-0.333723719,0.277452309,-0.399518164,0.471796525,0.031657794,-0.428800094,1.115420898,0.148426613,-0.016132272,1.056677837,-0.244381959,0.464640302,1.862920615,-0.63244222,1.242954507,-0.010816049,-0.568486588,0.183050548,-0.775683972,1.216864424,-0.861754185,-0.774450303,-2.801928746,-1.554616651,0.05100756,1.152420889,-0.959736727,-0.877387703,2.128961153,-0.859548648,0.502057424,1.11572109,-0.884924031,1.325706531,-0.155784012,0.327326854,1.478195211,1.890097234,-1.090592066,-0.799157524,-0.69992152,0.671006146,-0.241770291,0
-1.812557052,-0.661846148,0.419574708,-0.901378525,0.53109655,-0.379351415,-2.564583052,2.508174537,0.088010676,-0.443926818,-0.971469738,-0.708861647,1.414396768,0.453417638,-0.6827376,0.980359336,1.842642532,0.445154711,-1.193327798,0.039913528,1.711329908,-0.232751789,-1.088270866,0.931809484,-1.373215699,-1.860187565,0.033148959,0.482964391,-0.066191207,0.636245876,0.008850358,0.173723067,0.727708645,-1.376519047,-0.641663042,1.730399003,0.991106071,0.406384795,-1.853932322,-0.24192848,1.15231525,0.146019549,1.189007786,0.396843375,0.397479709,-1.654682054,-0.057619741,2.328348227,0.76186581,1.361014279,3
-0.270250481,0.628866264,-1.046974646,-0.047940676,0.025557239,-0.975335771,-2.164205919,2.040061354,-0.263914997,-0.223583407,1.240018432,-0.482863687,0.414819751,-1.150912408,-2.207048534,-0.776867933,1.009586993,0.138589965,-1.171307632,0.424329118,-0.510079311,-0.620233361,-0.331452268,-2.76797579,-0.456754863,0.423339977,0.438710285,0.609821051,1.156115677,-0.333619382,-0.14441062,1.333505595,0.914117318,-0.380956725,0.411275539,-2.623941062,0.73827985,-1.395389099,1.295868353,0.744060885,0.045271139,-1.220661777,-0.809418659,-0.46985927,0.183643734,0.273367714,-1.267864387,-0.098233818,-0.100441001,-0.247320194,1
0.375550429,0.041714855,-0.594068893,0.004724273,1.171636655,-2.151783675,0.634592101,-0.299650214,-0.250166515,-2.289060419,0.276912377,0.45437761,1.10764695,0.578932354,0.475785671,0.485805721,1.413142064,-0.937160488,-0.132110126,-1.366389363,-0.297431358,0.205203968,0.667509962,-1.97120989,-0.931318045,0.261468114,1.094248264,0.60434517,1.187511559,-1.767260851,-0.387065177,-0.256441859,-0.107420304,-1.504214787,-1.066516348,0.046671003,0.426504404,0.390155522,1.603107182,1.6826838,-0.549622744,0.234379751,1.034223017,-1.015338012,0.529589648,-0.067469868,-2.503614828,1.442056291,-0.183285997,-0.542749353,2
0.143826239,-0.587621303,1.165976555,0.491459278,0.655516973,-2.975264629,-1.491621414,-0.638056552,-0.414323083,-0.364039199,0.473919062,-0.713292595,0.44042527,0.712607112,-0.850303366,0.259936002,-0.417212399,0.333970983,-0.276490576,-1.364487142,0.764713432,-0.291048876,-1.754178239,-0.084749804,1.263406317,-0.446951329,-0.846918984,-0.077450904,0.50304009,-0.390595326,0.796385748,0.271321095,0.881992271,0.308637209,-0.468325729,1.684749968,-1.739358307,1.189710961,1.204319366,1.225428639,2.34383781,1.750341785,0.54369868,-0.055284519,0.016387313,-0.260489815,0.413374372,0.808148293,0.021757858,-0.755258337,2
-0.562575178,1.388266899,-0.929480216,-0.724914439,-0.306115137,-0.065593593,0.696690456,0.612337089,-1.239575566,-0.573530271,0.468484292,1.23964102,-0.507665856,2.405840013,0.382437468,0.611424079,-0.494921571,1.189293164,0.289696699,0.761189265,0.165455689,-0.296244797,0.307852443,1.450598884,1.106642039,-0.136947169,-0.641251412,-0.008743234,-0.601807718,-1.433999186,-0.845135554,-0.008873407,2.206137585,-0.389899754,-1.567809174,0.871585273,0.257653339,-0.271775176,0.648251234,1.122221114,0.639294239,0.84591034,0.382191862,-0.26914918,1.850199263,0.391838074,0.644192915,0.159689316,1.430917478,0.301609039,0
0.966402965,-0.923567235,-0.144061556,-1.358240116,0.56769477,0.829841737,-0.493463256,1.141646652,-1.313310254,0.870515957,0.474456306,1.167199284,0.074557101,-2.044355014,0.213177111,-2.870605267,0.817133876,3.527041543,0.315425759,0.910042553,-1.290490961,0.773676206,-0.204286495,1.218436498,-0.160153443,-1.157328507,1.651170789,-0.51551364,0.484573386,1.329538597,0.380690178,-1.137253944,-2.151644415,1.762603376,-0.969128484,0.416471475,0.084718995,-0.302095028,-0.727791916,-3.316677181,1.094872789,0.48079986,1.202573433,-0.74422851,0.531573235,-0.230724039,-1.462900119,-1.106055618,-0.54365074,0.518729619,2
-1.434015421,1.211935871,0.317853278,0.285998168,1.783155699,0.133062338,0.084651941,-0.002395532,1.322683073,-0.205900192,0.570949537,1.324055511,-1.750411081,1.230202441,-1.414808673,-2.16788957,0.204849985,1.175153414,-0.048069015,-0.017172445,-0.786394402,0.510545477,1.458315709,0.147457825,0.412414429,-1.261988312,-1.717767353,-0.707681873,-1.068176488,1.124624322,-0.24881772,-1.392486275,-1.094950645,3.456054867,-1.147043965,1.00604563,0.570711198,-0.618967671,0.388284448,0.398982203,0.426523199,-0.103352313,0.216465829,-0.265524193,-1.03879143,0.275502352,-1.908260746,1.32493451,-1.496256437,0.443225239,3
-1.253579038,0.329174094,1.558785441,0.031975188,-2.209503108,-0.161005518,-0.719472793,-0.016926542,0.110206534,0.515376976,1.448888056,-0.883171651,1.270533245,-0.109701445,1.140340809,-0.610845183,0.323831048,1.110541883,1.016804327,-1.569877059,1.301603187,1.032861647,-0.900487405,2.390277783,-0.630930726,-1.040789165,0.052202964,-0.527039291,-0.486957975,-2.505071948,1.187620398,1.158013319,0.632089593,-0.987560759,-0.297882681,0.220858495,1.48399473,0.324939814,0.553082723,0.010701796,1.79412332,-2.095378787,0.496739609,-0.119655494,-0.586993982,-0.330164507,0.746013118,-0.783492637,0.110142526,0.976052282,0
0.630448516,-0.888784534,-0.723696744,0.395468956,1.6717349,0.95036853,-0.983335957,0.670995329,-0.282076026,-0.323255132,-0.329973342,0.209380855,0.199195161,-0.871654408,0.462836448,0.24632768,1.274642008,1.415728923,1.470529624,-2.069398581,1.194396059,-0.400213683,1.741257351,-0.861182684,-0.516392717,0.371315701,0.647441008,-0.700389414,0.500587091,1.502490655,0.362254725,0.751478407,-0.993772046,-0.564568712,1.529669068,-0.529922521,1.037223033,-1.461340305,-0.64518321,1.410202038,-1.337753477,0.97864258,0.326886541,-0.487705182,0.413757645,0.653182511,-0.111363001,0.69950014,0.569850541,0.430123252,3
-0.285520677,-0.344537893,-0.43510133,0.704518297,0.936306878,-0.894905569,0.471150059,-0.305304295,1.837924407,-0.636421393,0.462383711,-1.244124036,0.043511724,1.641767742,-1.148748499,0.217401596,-0.674120133,-1.033643345,0.387166772,-0.163177255,1.447861532,-0.228452716,-1.109794309,0.10147337,0.141145987,0.790752233,-0.286437253,-1.512473374,-1.190142046,0.314083517,0.217795445,-0.67800734,1.409117723,-0.468152076,-0.166189336,0.674222332,-1.933867257,0.053724416,0.118055239,-1.450663672,0.539024312,0.819029137,-0.419228236,0.86257861,1.016556965,0.980368453,0.22880369,1.265636067,0.515293244,0.074861368,2
-0.141911549,-0.166382302,1.106935974,-1.122580693,-3.332221851,0.556569113,0.280712049,-0.235154315,-0.255966986,-0.325392443,-0.489732573,0.434157279,0.006550672,1.730608339,-1.578081499,-0.728434486,1.377380174,-0.675298895,-0.991591619,0.471633221,0.278364934,0.569608842,-2.626599437,-0.524843676,0.317864617,0.281177315,0.733842654,-0.122047747,1.39200484,-0.578875964,0.299762181,1.181870821,-1.042359813,1.179072876,-0.324938748,1.88041777,-1.205723048,0.810108261,0.323221342,0.202206082,-0.26349142,-0.299052279,1.403760407,-0.042449284,-1.659421993,1.464019643,-0.824444264,-0.963423237,-1.702212637,-0.782469278,0
1.571352623,0.041574718,1.400105037,-0.571477089,-0.074995363,-0.21289629,-1.211722513,-2.230865258,0.365525663,-0.44719137,0.810201899,2.034151219,-0.580827116,-0.799954052,0.706563104,1.079951009,1.619199006,0.359341298,1.386469989,1.826507894,0.326325639,2.046637533,-1.079290813,1.932368495,-0.811275297,-0.029925244,-0.004219909,0.243512551,0.005047797,0.314174483,0.818818886,0.362509159,-0.288538055,0.90693912,0.724465677,0.614038938,-0.560077752,0.368308978,-0.593931829,-1.025953882,-1.757829157,0.115769333,1.153515742,1.538921355,0.498875496,0.969534497,0.077426729,-0.256414176,0.301288502,0.238915342,3
-1.269239192,-0.477913493,-0.913120682,0.867898035,-1.574874417,1.550809917,0.76565699,0.896103165,-1.673131442,-0.361321062,-0.01601368,-0.856367339,0.616582483,-0.279227212,0.462938141,0.490538993,1.164954434,1.803160785,0.668842515,-0.269726274,0.490429895,0.750699958,0.445092661,0.365707672,0.433226002,-0.777183546,0.426627377,0.647040604,-1.478302138,0.804871441,-1.806198206,0.228529208,0.391453975,1.279747181,1.628175063,0.23255796,0.276209844,1.140582757,-0.991237638,1.5141144,0.521975897,-1.837189831,-0.383224232,2.42817116,-2.408484498,1.900822952,0.834161171,-0.59093033,0.01545673,-0.277109775,1
-0.590759726,0.390451912,-0.363189412,0.095578777,1.427868544,-0.904668402,1.136677517,0.804978833,-1.835100154,1.279334739,-0.571909484,-1.73008526,0.127034365,0.068709579,-1.058572168,1.597862389,1.329944573,-1.195857512,-0.309004762,0.432493425,-0.521521317,-1.439735856,0.573932791,-1.157143561,1.089240733,-0.402955319,-0.534884569,-0.954896747,0.516805033,-0.628413497,0.75406945,-1.103317111,-1.640257488,-2.297042844,-0.143380211,-1.121213942,-1.73952019,0.112009795,-0.387647364,0.703621136,-1.169400233,-0.896420883,-0.909134135,1.224809391,0.815106193,-1.298770664,-1.786570381,0.227943609,-0.156074724,0.496633171,2
0.054184316,0.258208498,-1.197150743,0.548655431,-0.973704049,1.198722057,-0.991174766,-0.086012758,-0.419393756,0.543177566,-0.140804143,0.405664578,-0.700356976,-1.207962846,-1.15716064,-1.267752496,-0.16420236,-1.418941119,1.10576191,0.92412604,-1.126444075,0.3252032,-0.162715386,1.3421681,0.835185102,-0.295702926,-0.682814697,0.132388526,1.162775416,-1.595909561,-1.02070195,-1.092479795,0.706637547,0.087673144,0.491704534,-0.327826629,-0.385663206,-0.017992373,0.010876546,1.046196951,0.017763802,0.593746973,-0.189385485,-0.429049406,-0.713206809,1.326283578,-1.624594312,-1.233425648,-0.640022574,0.834060955,0
-1.491689054,-2.65462153,-0.114928145,-0.181845714,-0.992064143,1.197664429,0.783400059,2.111069884,0.321175786,1.759355238,0.93150009,-0.801838373,-0.289359876,-0.90401544,1.603024108,-0.128825309,1.798958907,-0.535065821,1.644342303,-0.29740231,1.601218873,0.209344921,1.063010661,0.706431791,0.341375312,-0.688457683,0.966878572,-0.716764144,1.156495957,-2.00757999,-0.928688329,-2.10031245,0.474134363,0.950072255,0.684841776,0.336509293,1.579193214,0.115557827,0.29072732,0.597600301,-1.385339005,1.053910737,-0.86974223,0.201990469,1.461221178,-0.585344726,-0.796539526,-0.514223938,0.240234962,1.243421047,0
-1.327808195,-1.445609545,0.606131882,0.808116534,-0.60784295,0.094495383,-0.005130698,1.320484519,0.651991006,-0.336532766,0.705874255,0.67398807,0.042644035,-0.793200122,2.094308309,0.727305213,0.702265553,1.19331022,-2.096747205,-0.601058628,-0.693060206,-0.728946705,2.90578129,-0.972187743,1.019352402,-0.457249992,1.078898835,1.160702626,-0.916249306,-2.346535606,2.481586884,-0.115068008,0.245572672,0.178280946,0.480315485,0.355893699,0.125176106,-1.649925203,0.709393952,-0.557808243,-0.493553974,0.203795647,0.039677728,-0.40339835,-1.030693165,1.369646711,0.498192156,-0.875175521,-0.548081645,1.431521386,0
-0.295122057,-0.294423652,-0.976480084,1.70520124,-0.79550573,-0.060324301,0.082823961,0.075053942,-1.949701525,-0.143416874,1.900195411,-1.702622542,1.518720992,-0.228574831,0.495591093,0.073957177,0.474866714,0.807188059,-0.233483921,0.213622023,-1.059581493,-0.717184677,1.290220218,-0.107687716,-0.895871382,0.59724818,0.967553604,-0.053069782,-0.629406139,1.267289312,-0.998747429,-2.499478006,-0.289232564,-1.257964093,-0.030665275,-0.618182081,1.4916562,0.668657999,0.093422776,0.622614142,0.648019289,0.799285742,1.987963777,-0.362378838,0.318206191,-0.004113022,-0.339837185,-0.608124707,0.166072042,-0.023474159,0
-1.449589533,0.954958987,-0.40319789,-0.365406123,-2.038509467,0.183563586,0.100872364,0.20631586,1.58953721,-0.065112313,-0.267758574,-2.593158776,-1.362638197,0.369955312,-0.059523318,0.365403156,-0.645665868,1.912151284,-1.10981553,-0.09981482,-1.283860733,0.390991913,0.703501289,-1.796257006,-0.136841227,-1.017976273,-1.547880446,-1.5233775,-0.315286981,-2.009453853,-2.458813098,1.29283025,0.7225605,0.919284567,-0.178256102,-0.503867693,0.334230904,-0.639055025,-0.670245778,-0.741909313,-1.066489368,0.867209645,-0.420148558,0.350076975,-1.351476085,0.183331577,-0.417713357,0.278077647,0.069333157,-2.424335869,0
0.448928424,0.022291626,-2.135647184,0.754230916,-1.868200946,1.3322202,-0.740015841,0.416005356,-0.944547818,1.514635989,1.275823595,-0.565688683,-0.092550396,0.643617823,1.057694494,1.999490357,-1.262789536,1.671266376,-1.223813732,1.488193302,-0.806616226,-0.698011485,-0.108946304,0.38662328,0.274044508,1.173741727,-0.16690291,2.892071081,0.383651568,1.498631187,0.142948202,1.278838415,-0.174873479,-1.031794437,-0.119017113,-0.38980747,1.953713084,1.147695945,-0.933717414,0.906472778,0.171353636,-0.295382887,1.171233806,-0.382641039,-1.277687121,0.706206369,1.177019666,0.544282813,-0.68947755,-1.643726273,1
0.695923876,1.053614192,-0.520108802,-0.792841328,-3.03824826,-0.116086992,0.107843696,0.068276292,0.566012021,-1.754358485,-0.331850404,0.236624576,-0.07752212,0.210337882,-0.219336785,-0.974934765,0.196771068,1.61597038,0.116699448,1.046860941,-0.309633817,-0.485807659,0.358415927,1.10286507,-1.35889754,1.373364759,-0.060905384,-1.062178253,1.303160906,-0.656862083,-0.654173673,-1.070886913,0.29189251,-2.215634383,1.016063489,0.29058913,-0.22780902,-1.292750615,-0.873920468,-0.28115451,2.24109807,-0.227942171,0.981146251,0.068895669,-0.214300896,-2.134634358,0.670986626,-0.174294599,1.964314133,-0.957518846,0
-0.011694743,-1.796238756,-1.011201717,0.274114362,2.575352735,-0.511812521,-0.127799311,-1.181816859,-0.35224509,-1.350544663,2.803391912,-0.745191182,0.956316277,2.370261617,-2.430455071,1.268790841,-0.380770645,1.56393838,1.481092458,1.569725224,-0.915201554,-0.357511777,1.245916031,0.102154436,0.663948384,-0.897587582,-1.015568126,-1.477824726,-0.228860623,-2.638529356,0.464122902,3.094955243,0.503724207,-0.61473186,0.164572877,-0.790899551,-0.259805019,-0.5724253,-0.749940465,-0.549556974,1.279941506,-0.27556864,1.003321254,-0.837187325,-0.938474111,1.676076407,-0.251675775,0.791771261,0.114084087,-1.613249833,2
-0.494946685,0.256320357,0.067848434,-0.200902186,-1.4237903,-0.274127384,0.161471894,-0.851455013,1.196712873,1.066381616,-0.191139395,0.408326183,1.128055389,-0.834409459,0.157078487,-0.667580144,0.071979855,-1.148209778,-2.483723641,-0.936443191,-1.826742156,-0.723749795,0.213529715,0.259448684,-0.437352342,1.807377853,0.674013179,-1.549624188,0.671163293,2.160815057,1.29665489,0.793782816,-0.657003131,0.079210875,0.366007844,-1.117578566,0.493167958,0.921482797,-0.64130226,2.263600297,-0.900704238,-0.317471827,-2.125391514,0.54797164,0.02970797,1.78737956,0.342697883,0.521295709,-0.299461816,-2.319163072,1
-2.359982611,-0.565171671,0.457098381,1.468011175,2.276968489,0.241116898,0.973296984,0.120777255,1.31245606,-1.299100869,-0.370184188,1.061712265,-0.500741844,-0.234104003,-0.170915664,0.369577023,0.458990257,-0.704409789,-0.256497377,1.311730761,0.081241785,0.633031104,0.724214067,-0.168784329,-1.331372878,-0.45321912,0.455146655,0.450163076,0.098507015,-3.456454371,-0.774924367,-0.311538652,0.062355269,-0.897066776,-0.133650482,-0.125120899,-0.589895068,-1.7890822,-0.058463297,0.118917687,0.924182363,-0.658801168,-2.493891652,-0.357311536,0.860399207,0.663863581,-0.327352333,-2.346792911,-1.588089723,-0.946329666,2
0.865954738,-0.859904374,0.013659624,-2.000471721,1.498451795,-1.040997135,-1.089066858,-0.480178324,-0.358387489,0.33881721,-0.876401216,0.238659849,2.544013091,-0.120132745,-0.043109942,-0.08175843,0.291682366,-1.814261916,-2.351645932,0.415821672,-0.190103646,-0.853075928,0.355019503,-0.831761919,0.018067916,-0.165556747,1.240144257,0.7372647,0.541133997,-1.977543014,-0.921228762,0.246633557,-1.667312716,-0.28920427,0.468962342,1.074003894,-0.185758516,-1.05667595,0.853009559,0.568497201,-1.47594588,1.181782391,-0.929279316,0.328524865,0.9003553,-1.587286209,-0.856488941,1.64955983,-1.528067809,-1.079387643,2
-0.789105404,-0.100721809,0.840145494,-0.39998627,-1.401839324,-1.217370205,1.900823189,0.669181981,-1.18021977,-0.79323053,-0.274212869,0.387948439,-0.317499761,0.012453709,-2.459875194,-1.55589487,0.716764846,1.435415389,0.627800577,0.227437961,-0.460794392,0.179829562,-0.091187775,-0.407052993,-0.265506883,1.254672267,0.435079375,-1.560189716,-0.246172999,-0.712474387,-0.830398699,0.825684641,1.690507574,-0.33711243,0.126852606,-0.220559165,-1.008822595,1.402920967,-2.587862046,-0.367450747,0.608215509,0.63175822,-1.616706448,1.00337534,0.618002239,-0.510195493,-0.115931338,-1.007291703,0.424342504,-0.100558501,0
-0.263181425,0.535729331,2.153898531,0.126420089,0.278302832,0.122327887,0.521469759,-0.835699972,0.824297836,0.986415982,-0.106066549,2.406424364,0.022024234,-1.845631435,-1.066850731,1.418440901,0.653516751,0.806129502,-0.035494465,-0.207575902,1.295881589,1.21633659,1.23579595,0.312921096,-0.209891049,-0.366372359,0.386247147,2.243085671,1.257326228,3.721957053,0.462359165,-0.735064577,-1.355137911,-1.202160684,0.25550627,-1.916339128,0.669573474,-1.060614755,2.427942239,-0.687437325,0.629970612,0.336998839,-1.042009622,0.121399352,1.401121183,0.213232912,1.743654629,-0.274531469,2.70390176,0.995340226,3
-0.688256994,-0.719871764,-0.839807431,0.354478419,-1.294628352,1.12130648,0.224488536,0.385932081,0.831868542,1.529082098,0.262921158,-0.744799079,-1.147441604,-0.626197818,-1.312766278,2.895883598,-0.433729681,-1.028165178,-0.554567698,0.378159428,-0.468868208,-1.789196792,0.5330623,1.531744513,-0.861036884,-0.458990122,-1.068440824,-0.539734746,-0.584660513,1.695523333,-0.428940059,-1.322357786,0.137447787,-0.282819425,-2.201595303,1.437202022,1.144959876,0.742635325,-0.111607186,1.23030059,0.472658799,-0.292994373,-0.684549627,1.354842845,-0.027056493,-0.571194051,0.542168576,-0.467228655,0.569381206,-0.756405597,1
-0.965077609,0.138667893,-0.294975579,0.928899391,-1.017286734,1.653422597,-1.130526389,-1.283049043,1.197353518,0.052720189,-1.605485014,-1.391131651,0.61356917,-0.391486852,0.262652453,-0.584785177,1.223159027,-1.59705915,-1.92939707,-0.244988374,-0.229765043,-1.010517264,1.999157868,-0.314609661,-1.473170933,-0.802495943,0.008227638,2.308808568,0.998281077,0.756557605,0.276723696,-1.787623843,-1.490112344,0.797370926,-0.233194422,-1.229743422,-0.322276445,-0.590469497,-0.858299992,1.272011888,-0.323622047,1.477635779,-0.525960676,-0.785931236,-0.382366686,-1.008401101,-1.445416587,-0.302863629,-0.588649998,0.936684015,1
0.932762806,1.182014412,-0.039952284,0.616485313,3.13805389,-0.561729094,0.738099651,-0.313647026,0.514372997,-2.001270007,-0.93525353,1.291611248,-0.38417464,0.489739998,0.219833387,-0.048903537,1.031797736,2.529826515,-1.194401332,0.537480326,0.053657245,-0.376781284,1.222652807,0.676256616,-0.292215947,0.462559394,-2.002757959,-2.007217406,-1.054795227,-1.45432982,-2.301244587,0.024735526,1.149513939,1.848651971,-0.83491312,-0.963082242,0.015388045,-0.911090547,0.254806997,0.555177302,0.903618925,-0.092238583,0.04376797,0.018247859,0.224739523,-2.315921301,1.97798864,1.147805071,-0.361861258,-0.393707171,2
1.469148326,0.118442121,-1.63859601,0.26905476,3.392538644,0.265926232,0.251078868,-1.413993327,0.047444496,0.151337032,0.317405624,-1.293058361,-0.79914556,-1.436461792,-0.151011411,-0.239506178,-0.423320229,2.084833739,-0.756421134,0.208907666,-0.511465489,-1.018280281,1.335163034,-1.250053859,0.797964372,0.459514747,-0.238703903,-1.91869612,0.127454782,-2.69851836,-0.743144562,0.795876256,-1.072116954,-0.168742062,0.049608763,0.031884286,1.27024916,0.291416783,1.37871406,0.505340825,-0.451076036,-0.117168581,-1.88015599,-0.170216604,-0.88913967,0.294857095,0.83223941,-0.880509678,-0.153439116,0.606808976,2
-0.237782523,1.105455521,1.406766499,0.259831077,0.068331498,-0.088365914,0.25335799,0.134957616,0.977344675,-0.953957364,1.87441992,0.660076895,-0.094443277,-2.140577088,-0.629361276,0.769910198,1.277899766,1.41162371,-0.044127284,1.432307797,0.771431389,1.614469731,0.551432657,1.777303156,-0.854671756,-1.615576501,-0.042362318,-1.803713278,0.746167722,-0.634625039,-2.991302917,-0.198376207,-0.983199106,0.346966592,-2.061266811,-0.406918428,-0.843422696,-1.333027351,-0.015279276,0.724675566,-1.025152905,1.362124815,-0.365796742,-0.299878008,0.310248237,-0.185960179,-1.843868017,-0.377194857,3.287928592,-2.009610998,1
-0.120954162,0.856562301,-0.248331257,-0.294927693,-0.71941654,1.033956308,-1.7517934,0.655914048,-0.467426398,0.066298241,0.172351204,-1.579674376,0.637948017,-1.018998874,-0.364363994,1.094798439,0.157265813,-1.379153209,-2.396883066,1.336540591,-0.569057966,-0.480647438,-1.653163527,-0.744075218,-1.088958756,-1.485804446,-0.398170077,-0.252321373,0.158998562,-0.56856788,0.298203489,-0.580307594,1.219098379,-0.846946896,-0.502455529,-0.473520801,-2.031767233,-0.256448857,-1.648523159,2.724927902,-2.577859254,0.104170159,0.72255479,-0.573422043,0.310049318,-0.121383634,1.271922378,0.562686144,1.825086066,-0.827457299,1
0.91291494,-0.835488229,-1.687857849,-0.234811566,1.462238157,-1.97401346,0.252770174,0.444197492,-1.08780822,-0.762250511,-1.500870465,-0.465358736,-0.473277007,1.304889486,-1.18488055,-1.669710263,-0.900922974,-1.816381631,0.240043864,0.464163862,-1.139267676,0.984240741,-0.991193418,-1.428362206,1.129254007,0.258645231,0.29193533,0.185880313,-0.340917487,0.282994947,0.338266384,1.711894025,-0.609864331,-0.553141013,0.690980537,0.40905774,0.411657331,-1.612110752,0.210704543,0.152981888,0.306530902,-1.582480609,-0.164953408,1.098557087,2.132009887,1.216134743,0.713895459,0.035622196,-0.496392685,-1.058009247,3
-0.139617582,-0.104115576,0.458467407,-0.119201613,-0.495030587,0.330440268,-1.340910413,-1.388114295,-0.835892319,0.439574697,-0.613193793,0.473133702,-2.783761746,-0.406068116,-0.245690185,1.219530487,-0.271039603,1.077216872,-1.68013619,1.778966064,-0.992866924,-1.406599954,1.389938726,0.139314009,1.306075908,1.692215704,1.526558646,-0.690985026,-0.682814732,-1.558394305,0.917333271,-1.477418836,2.063906125,-1.025552667,-1.436426533,0.985777934,-0.255664648,0.189427226,-0.116180367,1.012036891,0.160447225,-0.681213229,-0.415981495,1.565805596,-0.876293491,0.642087972,0.165208484,-0.291191318,1.103167154,-0.906168884,0
1.059762233,-0.809606538,1.899127168,-2.640882163,-2.093944345,-1.066070539,-0.056940268,2.113960244,0.322592857,2.264246586,1.132621071,-0.83384375,0.69556625,0.504239536,-1.276875854,-0.158560524,-1.44743152,1.863120074,2.313137913,0.379642907,-2.039810935,0.285717845,0.463361747,1.541484185,0.281043414,-1.807461225,0.410498428,2.427252401,-1.000694994,1.81644042,0.797890831,0.451178192,-1.730053039,1.755903069,1.260039039,-0.35596863,-0.179743815,0.40374607,1.579797565,1.06417019,-0.134231344,0.082059168,-0.463666579,-0.921743191,0.320324456,-0.4309647,-1.823982119,-2.045176597,-0.138277099,0.381422043,1
0.219958292,-2.200237025,0.640325955,-0.103716572,0.89856965,1.243590082,0.308656654,-0.874801651,0.404557528,-0.835879568,-0.739776769,2.137269756,1.425157504,1.271555426,0.779615802,0.219442445,-0.989586968,-1.006245116,0.03452302,0.543719223,-0.143388306,0.136291008,-0.671911534,0.429204864,1.566959096,-0.267313743,0.61526281,0.370490059,0.976554156,1.388356542,0.60071676,-1.482648066,-0.014849126,1.474244618,-2.511782285,0.120637315,0.456965043,-0.326755877,0.608340003,-1.336343339,-2.484549058,-0.752834342,0.891595374,0.168646589,0.320368321,-0.006082491,-1.850185159,-0.833846253,-2.2601632,2.030381752,3
-1.586807841,0.770638578,1.686127552,-1.635072163,-1.172619352,-1.402528704,1.796836372,0.189910956,-0.730795765,1.014262115,-0.158530351,0.317305661,-1.380550881,0.395303895,3.627717243,-0.155336128,0.089229503,0.70365908,1.086398305,1.771290659,0.757869924,-0.479476787,0.674411576,0.248324204,0.37778381,0.814219991,-1.326261144,-0.648472414,-0.611703876,-1.458919517,-0.33366937,0.115823898,1.345510591,0.367004222,0.873911238,0.236283163,1.164464992,1.200738027,0.789219827,-0.618844396,0.931707587,0.265338255,-1.6073802,-0.189043751,-1.159970823,-1.469358084,-0.62996151,-0.928900673,-1.020362288,1.670013317,0
-0.931257989,-0.948843692,1.75732126,1.206630056,-1.897172274,0.591202353,-0.252719285,-0.057464794,2.581300974,-0.265409246,0.180121778,0.202982986,0.388971058,-1.948116181,1.615031895,0.308143976,1.380904628,-0.385932963,-0.209457955,-0.050308047,-0.321327395,0.836449872,-2.150870368,0.617545152,1.051284944,0.839444581,0.235110246,0.891679707,-1.225255242,-0.907681937,2.15818708,-0.571047916,-2.225249333,0.55793939,-0.403496711,0.894731358,-1.091708114,1.176628692,0.43762952,1.275847383,-0.074503142,0.241072892,-0.584794735,1.425950812,1.108263132,0.871228119,0.48625226,-0.781840575,-1.434718458,0.860610061,0
